SKU,NAME,PRICE,RETAIL_PRICE,WEIGHT,LENGTH,WIDTH,HEIGHT,QUANTITY,LASTUPDATE,LAST_QUANTITY_UPDATE,LAST_PRICE_UPDATE,LAST_PRICE_CHANGE,ITMGRP_NAME,CLASS1_NAME,CLASS2_NAME,BARCODE1
CLA90721,"Table Setting/12: Picnic Pizazz, Blue",0.55,1.09,0,0,0,0,250,11/23/2016,3/10/2010,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90722,"Table Setting/12: Picnic Pizazz, Pink",0.55,1.09,0,0,0,0,250,11/23/2016,3/10/2010,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90733,.Table Setting/8: Bombay,0.55,1.09,0,0,0,0,82,7/11/2018,7/11/2018,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90733B,Table Setting/8: Bombay,0.45,0.89,0,0,0,0,250,10/2/2016,3/10/2010,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90735,.Table Setting/8: China Willow,0.55,1.09,0,0,0,0,5,7/19/2018,7/19/2018,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90735B,Table Setting/8: China Willow,0.45,0.89,0,0,0,0,141,4/15/2019,4/15/2019,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90736B,Table Setting/8: Very Berry,0.45,0.89,0,0,0,0,28,4/15/2019,4/15/2019,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90737,.Table Setting/8: Kimberly'S Kitchen,0.55,1.09,0,0,0,0,2,1/2/2019,1/2/2019,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90737B,Table Setting/8: Kimberly'S Kitchen,0.45,0.89,0,0,0,0,250,10/2/2016,3/10/2010,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90740B,.Table Setting/8: Fruit Basket,0.45,0.89,0,0,0,0,180,4/15/2019,4/15/2019,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90741,.Table Setting/8: Picnic Pizazz Blue,0.55,1.09,0,0,0,0,38,12/17/2018,12/17/2018,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90741B,Table Setting/8: Pinic Pizazz Blue,0.45,0.89,0,0,0,0,250,10/2/2016,3/10/2010,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90743,.Table Setting/8: Red,0.55,1.09,0,0,0,0,10,12/17/2018,12/17/2018,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90743B,Table Setting/8: Red,0.45,0.89,0,0,0,0,250,10/2/2016,3/10/2010,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90744B,Table Setting/8: Blue,0.45,0.89,0,0,0,0,250,10/2/2016,3/10/2010,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90745,.Table Setting/8: Hunter Green,0.55,1.09,0,0,0,0,56,9/15/2018,9/15/2018,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90745B,Table Setting/8: Hunter Green,0.45,0.89,0,0,0,0,250,10/2/2016,3/10/2010,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90746,.Table Setting/8: Yellow,0.55,1.09,0,0,0,0,181,10/18/2018,10/18/2018,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90746B,Table Setting/8: Yellow,0.45,0.89,0,0,0,0,250,10/2/2016,3/10/2010,12/10/2011,0.05,ACCESSORIES,PLACE SETTINGS,NONE,
CLA90750,"Tables Cups, White 4/Pk",0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,8/27/2013,0.5,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
DDL118,Miniature Bridge,1.25,2.5,0,0,0,0,0,5/5/2017,5/5/2017,12/19/2013,0.25,ACCESSORIES,MISC,NONE,7.50E+11
DDL205,"2 Inch Plate Easel, 1Pc",0.25,0.5,0,0,0,0,250,11/23/2016,12/17/2015,8/27/2013,0.2,ACCESSORIES,MISC,NONE,7.50E+11
DH17010,.701 Plate Rails (3 Sizes),6,12,0,0,0,0,3,11/10/2018,5/19/2010,9/19/2015,-0.5,ACCESSORIES,SHELF,NONE,
FCA1000GN,"Angel Face Bracket, Green, 2pc",3.5,7,0,0,0,0,0,10/27/2015,3/23/2013,2/26/2011,1,ACCESSORIES,BRACKETS,NONE,
FCA1000GY,"Angel Face Bracket, Gray, 2pc",3.5,7,0,0,0,0,13,10/23/2018,10/23/2018,2/26/2011,1,ACCESSORIES,BRACKETS,NONE,
FCA1000TN,"Angel Face Bracket, Tan, 2pc",3.5,7,0,0,0,0,8,4/23/2019,4/23/2019,2/26/2011,1,ACCESSORIES,BRACKETS,NONE,
FCA1043,Small Gold Frame,2.25,4.5,0,0,0,0,0,9/21/2018,9/21/2018,11/13/2013,0.5,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1044,".Mug, 2Pc",3.75,7.5,0,0,0,0,2,2/13/2019,2/12/2019,8/2/2014,0.25,ACCESSORIES,MUG,NONE,
FCA1052,Gold Frame/1Pc,3,6,0,0,0,0,5,12/31/2018,12/31/2018,3/14/2013,0.15,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1053,"Gold Frame, 2Pcs",5.5,11,0,0,0,0,0,10/2/2016,10/27/2015,3/14/2013,0.85,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1054,"Gold Frame, 1 Pc",3,6,0,0,0,0,3,8/30/2018,8/30/2018,3/14/2013,0.7,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1055,"Gold Frame, 1Pc",2.85,5.7,,,,,0,2/13/2014,7/16/2009,3/14/2013,0.6,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1056,"Gold Frame, 1Pc",2.2,4.4,,,,,0,2/13/2014,2/21/2014,2/26/2011,0.45,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1057,"Gold Frame, 1Pc",3,6,0,0,0,0,0,11/25/2015,11/25/2015,3/14/2013,0.8,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1058,"Gold Frame, 1 Pc",2.2,4.4,,,,,0,2/13/2014,7/16/2009,2/26/2011,0.45,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1061,"Gold Frame, 2 Pcs",5,10,0,0,0,0,0,10/2/2016,1/12/2016,3/14/2013,1.25,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1062,"Gold Frame, 2Pc",5,10,0,0,0,0,12,4/30/2019,4/30/2019,3/14/2013,1.25,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1063,"Gold Frame, 2 Pcs",4.5,9,0,0,0,0,0,4/11/2018,4/11/2018,8/3/2013,0.75,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1065,Gold Frame/2Pcs,4,8,0,0,0,0,13,4/30/2019,4/30/2019,3/14/2013,0.85,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1066,"Gold Frame, 4Pc",6.25,12.5,0,0,0,0,0,12/15/2014,12/15/2014,2/26/2011,1.25,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1097,"Gold Frame, 1Pc",3.5,7,0,0,0,0,0,12/19/2017,12/19/2017,3/14/2013,0.55,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1173,".Pitcher, Balloon, S",2.1,4.2,0,0,0,0,6,3/25/2019,3/25/2019,3/20/2014,0.15,ACCESSORIES,PITCHERS,NONE,
FCA1176L,"Shrimp Cocktail Glass, Large",2.1,4.2,0,0,0,0,12,3/15/2019,3/15/2019,3/20/2014,0.1,ACCESSORIES,GLASSES & STEMWARE,NONE,
FCA1178M,20mm Cake Stand with 18mm Cylinder Lid,3.5,7,0,0,0,0,0,2/16/2018,2/16/2018,3/20/2014,0.35,ACCESSORIES,CAKE PLATE,NONE,
FCA1181,"Canister Jar, Small",2.85,5.7,0,0,0,0,0,1/20/2015,12/5/2008,1/20/2015,-0.2,ACCESSORIES,KITCHEN,NONE,
FCA1183,Egg Bowl,2.1,4.2,0,,,,0,2/13/2014,12/5/2008,3/20/2014,0.2,ACCESSORIES,KITCHEN,NONE,
FCA1184,Beer Mug,2.1,4.2,0,0,0,0,12,3/16/2018,3/16/2018,3/20/2014,0.35,ACCESSORIES,MUG,NONE,
FCA1185,Ice Cream Glass,2.1,4.2,0,0,0,0,0,3/29/2018,3/29/2018,7/10/2013,0.15,ACCESSORIES,KITCHEN,NONE,
FCA1190,Sundae Glass,2.1,4.2,0,0,0,0,18,4/16/2019,4/16/2019,3/20/2014,0.15,ACCESSORIES,KITCHEN,NONE,
FCA1193,"Fruit Bowl, Small",2.5,5,0,,,,0,2/13/2014,3/28/2013,3/20/2014,0.25,ACCESSORIES,BOWLS,NONE,
FCA1221,".Tea Set,10 Pc",11,22,0,0,0,0,6,2/13/2019,1/30/2019,3/14/2013,3,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
FCA1223,"Dinner Set, 12Pc",15,30,0,0,0,0,0,11/22/2017,11/22/2017,3/14/2013,4.5,ACCESSORIES,PLACE SETTINGS,NONE,
FCA1224,"Accessories For Dinner Set, 7Pc",10,20,0,0,0,0,0,3/6/2018,3/6/2018,3/14/2013,2,ACCESSORIES,PLACE SETTINGS,NONE,
FCA1226,Porcelain Salad Plate,1.75,3.5,0,0,0,0,12,12/31/2018,12/31/2018,3/14/2013,0.3,ACCESSORIES,PLATES,NONE,
FCA1227,Cup & Saucer,2,4,0,0,0,0,12,1/30/2019,1/30/2019,3/14/2013,0.55,ACCESSORIES,PLACE SETTINGS,NONE,
FCA1259W,Walnut Frame,2.5,5,0,0,0,0,6,1/29/2019,1/29/2019,3/14/2013,0.5,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1261W,Walnut Frame,2.5,5,0,0,0,0,14,3/16/2018,3/16/2018,3/14/2013,0.5,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1262R,.Rosewood Frame,2.5,5,0,0,0,0,2,2/15/2019,2/15/2019,3/14/2013,0.65,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1262W,Walnut Frame,2.5,5,0,0,0,0,0,11/14/2017,11/14/2017,3/14/2013,0.65,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1263R,Rosewood Frame,2.25,4.5,0,0,0,0,0,10/2/2016,4/21/2016,3/14/2013,0.4,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1263W,Walnut Frame,2.25,4.5,0,0,0,0,10,5/2/2019,5/2/2019,3/14/2013,0.4,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1264R,"Frame, Rosewood, 1Pc",3,6,0,0,0,0,0,11/14/2017,11/14/2017,3/14/2013,0.85,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1268R,Rosewood Frame 2Pcs,4.5,9,0,0,0,0,0,10/2/2016,6/13/2016,3/14/2013,1.35,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1268W,Walnut Frame 2Pcs,4.5,9,0,,,,0,2/13/2014,7/10/2014,3/14/2013,1.35,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1272R,Rosewood Frame 2Pcs,3.5,7,0,0,0,0,4,12/5/2018,12/5/2018,3/14/2013,1,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1275,Mirror Gold Frame,4.25,8.5,0,0,0,0,0,10/2/2016,11/11/2014,2/26/2011,0.75,ACCESSORIES,MIRRORS,NONE,
FCA1292PL,Octagonal Plate 1In,1.75,3.5,0,0,0,0,15,10/23/2018,10/23/2018,2/26/2011,0.5,ACCESSORIES,PLATES,NONE,
FCA1294PL,Octagonal Plate 3/4 In,1.75,3.5,0,,,,0,2/13/2014,4/20/2011,2/26/2011,0.5,ACCESSORIES,PLATES,NONE,
FCA1347,Embroidery Thread B,3.75,7.5,0,0,0,0,11,10/2/2018,10/2/2018,2/26/2011,0.75,ACCESSORIES,SEWING ROOM,NONE,
FCA1348,.Embroidery Thread Box,3.75,7.5,0,0,0,0,6,2/13/2019,1/2/2019,2/26/2011,0.75,ACCESSORIES,SEWING ROOM,NONE,
FCA1358BG,"Oval Omelet, Beige",3.75,7.5,0,0,0,0,0,10/2/2016,12/9/2014,3/21/2014,0.75,ACCESSORIES,COOKWARE,NONE,
FCA1361GD,Skillet/Large/Gold,4,8,0,,,,0,2/13/2014,9/20/2013,10/18/2010,0.2,ACCESSORIES,COOKWARE,NONE,
FCA1362CP,Medium Double Boiler/Copper,6.5,13,0,0,0,0,0,10/2/2016,1/10/2015,3/21/2014,0.85,ACCESSORIES,COOKWARE,NONE,
FCA1364CP,"Fish Poacher, Copper",5,10,0,0,0,0,12,4/30/2019,4/30/2019,3/21/2014,0.65,ACCESSORIES,COOKWARE,NONE,
FCA1365CP,Dutch Oven/Copper,5,10,0,0,0,0,10,2/11/2019,2/11/2019,3/21/2014,0.65,ACCESSORIES,COOKWARE,NONE,
FCA1368GD,"Oval Gratin, Gold",3.75,7.5,,,,,0,2/13/2014,6/27/2014,3/21/2014,0.25,ACCESSORIES,COOKWARE,NONE,
FCA1395GY,Bracket 2Pcs Gray,4.35,8.7,0,0,0,0,2,4/30/2019,4/30/2019,2/26/2011,0.85,ACCESSORIES,BRACKETS,NONE,
FCA1395IV,Bracket 2Pcs/Ivory,4.35,8.7,0,0,0,0,11,12/11/2018,12/11/2018,1/14/2011,0.85,ACCESSORIES,BRACKETS,NONE,
FCA1395WH,Bracket 2Pcs White,4.35,8.7,0,0,0,0,0,10/2/2016,7/30/2014,2/26/2011,0.85,ACCESSORIES,BRACKETS,NONE,
FCA1402,Wine Glass,2.1,4.2,0,0,0,0,0,4/1/2019,4/1/2019,6/22/2013,0.15,ACCESSORIES,GLASSES & STEMWARE,NONE,
FCA1403,Brandy Glass,2.1,4.2,0,0,0,0,0,5/15/2018,5/15/2018,7/10/2013,0.15,ACCESSORIES,GLASSES & STEMWARE,NONE,
FCA1490,Large Luggage,16,32,0,0,0,0,6,3/26/2019,3/26/2019,10/18/2010,0.8,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1491,Medium Luggage,15.5,31,0,0,0,0,13,7/20/2018,7/20/2018,10/18/2010,0.77,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1492,Small Luggage,15,30,0,0,0,0,6,4/23/2019,4/23/2019,10/18/2010,0.75,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1560LG,"Harp 1.25 Inch H, with Oct Ring, 1Dz",24,48,0,0,0,0,12,6/26/2018,6/26/2018,10/18/2010,1.2,ACCESSORIES,MUSICAL,NONE,
FCA1593,Gold Frame,3.5,7,0,0,0,0,8,4/19/2019,4/19/2019,2/26/2011,0.75,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1594GD,"Large Frame, Gold",9,18,0,0,0,0,0,10/2/2016,8/11/2015,3/14/2013,2.5,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1594R,"Large Frame, Rosewood",9,18,0,0,0,0,1,9/8/2018,9/8/2018,3/14/2013,2.5,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1599,"Lady'S Handbag, Elle",5.5,11,0,0,0,0,10,7/31/2018,7/31/2018,10/18/2010,0.27,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1600,Lady'S Handbag/Red,5.5,11,0,0,0,0,6,3/25/2019,3/25/2019,10/18/2010,0.27,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1604,Lady'S Handbag/Esprit,5.5,11,0,0,0,0,12,4/30/2019,4/30/2019,10/18/2010,0.27,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1605,Ladys Handbag/Green,5.5,11,0,0,0,0,9,3/25/2019,3/25/2019,10/18/2010,0.27,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1606,"Ladys Handbag, Brown",5.5,11,0,0,0,0,2,2/22/2019,2/22/2019,10/18/2010,0.27,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1607,"Lady'S Handbag, Yellow",5.5,11,0,0,0,0,7,3/25/2019,3/25/2019,10/18/2010,0.27,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA1623PK,"Bridal Bouquet, Pink",6.5,13,0,0,0,0,6,12/27/2018,12/27/2018,3/21/2014,1,ACCESSORIES,WEDDING,NONE,
FCA1623WH,"Bridal Bouquet, White",6.5,13,0,0,0,0,12,3/18/2019,3/18/2019,3/21/2014,1,ACCESSORIES,WEDDING,NONE,
FCA1667,White Ginger Jar/2Pc,6.5,13,0,,,,0,2/13/2014,12/14/2013,3/14/2013,1,ACCESSORIES,JARS,NONE,
FCA1671,Milk Can 2Pc,5,10,0,0,0,0,12,1/30/2019,1/30/2019,3/14/2013,1.5,ACCESSORIES,KITCHEN,NONE,
FCA1678,"Vase with 2Handles,2Pc",5,10,0,0,0,0,0,10/10/2017,10/10/2017,3/14/2013,1.5,ACCESSORIES,VASE,NONE,
FCA1712,Chinese Silk Picture,3,6,0,0,0,0,12,4/30/2019,4/30/2019,2/26/2011,1,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1713,Chinese Silk Picture,3,6,0,0,0,0,12,1/30/2019,1/30/2019,2/26/2011,1,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA1716,"Sewing Thread, Set Of 12",9,18,0,0,0,0,12,3/15/2019,3/15/2019,10/18/2010,0.45,ACCESSORIES,SEWING ROOM,NONE,
FCA175,Pineapple Teapot,1.5,3,0,0,0,0,12,4/30/2019,4/30/2019,2/26/2011,0.25,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
FCA184,Green Pear Teapot,1.5,3,0,0,0,0,9,3/25/2019,3/25/2019,2/26/2011,0.25,ACCESSORIES,TEA & COFFEE SERVICE,NONE,
FCA1840,Grocery Bag,6.5,13,0,0,0,0,0,4/10/2015,4/10/2015,3/21/2014,2,ACCESSORIES,GROCERY,NONE,
FCA1842,Grocery Bag,5.5,11,0,0,0,0,12,4/30/2019,4/30/2019,5/22/2015,1,ACCESSORIES,GROCERY,NONE,
FCA1844,Grocery Bag,6.5,13,,,,,0,2/13/2014,6/22/2011,3/21/2014,2,ACCESSORIES,GENERAL STORE,NONE,
FCA1845BL,"Hanger, Blue, 2Pc",5,10,0,0,0,0,5,4/14/2018,4/14/2018,3/21/2014,1.5,ACCESSORIES,BED AND BATH,NONE,
FCA1845PK,"Hanger, Pink, 2Pc",5,10,0,0,0,0,12,10/27/2018,10/27/2018,3/21/2014,1.5,ACCESSORIES,BED AND BATH,NONE,
FCA1845WH,"Hanger, White, 2Pc",5,10,0,0,0,0,11,10/30/2018,10/30/2018,3/21/2014,1.5,ACCESSORIES,BED AND BATH,NONE,
FCA1904,"Vase with 2 Handles,3Pc",9,18,0,0,0,0,0,10/19/2018,10/19/2018,10/20/2017,-1,ACCESSORIES,VASE,NONE,
FCA1908H,"Lacy Dish with Hole, 3",6.5,13,0,0,0,0,12,3/16/2018,3/16/2018,2/26/2011,1.25,ACCESSORIES,PLATES,NONE,
FCA1909,"Lacy Bowl, 3Pc",5.75,11.5,0,0,0,0,6,9/28/2018,9/28/2018,3/6/2018,0.75,ACCESSORIES,BOWLS,NONE,
FCA1909H,"Lacy Bowl with Hole, 3P",6.5,13,0,0,0,0,0,3/15/2019,10/17/2018,3/15/2019,-1,ACCESSORIES,BOWLS,NONE,
FCA1910,Candy Bowl/3Pc,6.5,13,0,0,0,0,0,10/2/2016,1/24/2016,3/26/2013,0.25,ACCESSORIES,BOWLS,NONE,
FCA1910H,Candy Bowl with Hole/3Pc,6.5,13,0,0,0,0,10,3/15/2019,3/15/2019,2/26/2011,1.25,ACCESSORIES,BOWLS,NONE,
FCA1911,"Round Tray with  Gold, 3Pc",9,18,0,0,0,0,7,11/7/2017,11/7/2017,9/4/2013,2.25,ACCESSORIES,SERVING TRAY,NONE,
FCA2,Victorian Mirror-Square,6,12,0,0,0,0,0,10/2/2016,1/15/2014,3/14/2013,2,ACCESSORIES,MIRRORS,NONE,
FCA2069WH,".Small Round Basket, 6Pc, White",7.5,15,0,0,0,0,5,3/25/2019,3/25/2019,3/14/2013,1.5,ACCESSORIES,BASKETS,NONE,
FCA2070H,"Oct. Plate with Hole, 3Pc",6.5,13,0,0,0,0,5,7/20/2018,7/20/2018,2/26/2011,1.25,ACCESSORIES,PLATES,NONE,
FCA2115AG,"Aged Pot 3/8, 12Pcs",9.25,18.5,0,0,0,0,0,4/24/2019,4/24/2019,2/26/2011,2.65,ACCESSORIES,GARDEN,NONE,
FCA2116,.Terra Cotta Pot 5/6,7.5,15,0,0,0,0,9,3/15/2019,3/15/2019,2/26/2011,2.1,ACCESSORIES,GARDEN,NONE,
FCA2138,".Med Oval Tray, Gold Trim, 3Pc",8.25,16.5,0,0,0,0,4,2/13/2019,11/7/2017,3/14/2013,2.75,ACCESSORIES,SERVING TRAY,NONE,
FCA2144,Dust Pan,3.75,7.5,0,0,0,0,0,4/17/2019,4/17/2019,10/18/2010,0.19,ACCESSORIES,CLEANING,NONE,
FCA2221,"Round Basket, 3Pc",3.75,7.5,0,0,0,0,0,7/4/2017,7/4/2017,2/26/2011,0.75,ACCESSORIES,BASKETS,NONE,
FCA2226,"Picnic Basket, Small,  3Pc",6.5,13,0,0,0,0,0,1/6/2017,1/6/2017,2/26/2011,0.5,ACCESSORIES,BASKETS,NONE,
FCA2227,"Picnic Basket, Large, 3Pc",6.5,13,0,0,0,0,0,7/11/2018,7/11/2018,2/26/2011,0.5,ACCESSORIES,BASKETS,NONE,
FCA2230,"Iron Board, 2Pcs",7,14,0,0,0,0,12,4/30/2019,4/30/2019,4/22/2016,0.5,ACCESSORIES,LAUNDRY,NONE,
FCA2232,"Wooden Board, 6Pc",2,4,0,0,0,0,4,3/25/2019,3/25/2019,2/26/2011,1,ACCESSORIES,LAUNDRY,NONE,
FCA2288,"Tomato Basket, 2Pc",3.75,7.5,0,0,0,0,33,3/25/2019,3/25/2019,2/26/2011,0.75,ACCESSORIES,BASKETS,NONE,
FCA230,Antique Gold Frame,3,6,0,0,0,0,9,3/18/2019,3/18/2019,1/30/2019,0.25,ACCESSORIES,PICTURES & FRAMES,NONE,
FCA2325,"Veg. Basket, Medium",5.5,11,,,,,0,2/13/2014,1/17/2012,10/18/2010,0.27,ACCESSORIES,BASKETS,NONE,
FCA2327,"Towel Set, Pink, with Lotion",5.5,11,0,0,0,0,12,4/30/2019,4/30/2019,2/26/2011,1,ACCESSORIES,BED AND BATH,NONE,
FCA2328,"Towel Set, Blue,with Lotion",5.5,11,0,0,0,0,2,1/15/2019,1/15/2019,2/26/2011,1,ACCESSORIES,BED AND BATH,NONE,
FCA2342,"Scale, 1/2In",6.5,13,0,0,0,0,5,1/2/2019,1/2/2019,10/18/2010,0.32,ACCESSORIES,KITCHEN,NONE,
FCA2357,"Monkey, No Evil, Set Of 3",12.5,25,0,0,0,0,9,5/26/2018,5/26/2018,9/7/2012,2.5,ACCESSORIES,MISC,NONE,
FCA2363,"Glazed Pot, Brown, 6Pcs",9.5,19,0,0,0,0,12,3/16/2018,3/16/2018,1/20/2015,-2,ACCESSORIES,GARDEN,NONE,
FCA2365,"Hanging Pot, Glazed Green, 6Pc",9.5,19,0,0,0,0,0,3/18/2019,3/18/2019,1/20/2015,-0.5,ACCESSORIES,GARDEN,NONE,
FCA2381,"Ladies Bag, Brown",5.5,11,0,0,0,0,0,12/31/2015,7/27/2012,10/18/2010,0.27,ACCESSORIES,LUGGAGE & BAGS,NONE,
FCA2410,Flatware/Set Of 3,1.5,3,0,0,0,0,2,1/2/2019,1/2/2019,2/26/2011,0.5,ACCESSORIES,PLACE SETTINGS,NONE,
FCA2432GD,".Aluminum Bowl, Sm, Gold",2.5,5,0,0,0,0,4,4/30/2019,4/30/2019,1/20/2015,-0.5,ACCESSORIES,BAKING,NONE,
FCA2433,"Aluminum Bowl, 6Pc, Medium",2.75,5.5,0,0,0,0,0,1/30/2018,1/30/2018,2/25/2014,0.5,ACCESSORIES,BAKING,NONE,
FCA2434GD,"Aluminum Bowl, Gold",3,6,0,0,0,0,0,1/15/2019,1/15/2019,1/20/2015,-0.5,ACCESSORIES,BAKING,NONE,
FCA2436,"Pie Plate, Medium, 6Pc",2.75,5.5,0,0,0,0,12,11/29/2018,11/29/2018,6/10/2014,0.5,ACCESSORIES,BAKING,NONE,
FCA2439A,"Cookie Cutter, Set Of 5",3.25,6.5,0,0,0,0,4,1/11/2019,1/11/2019,2/26/2011,0.75,ACCESSORIES,BAKING,NONE,
FCA2439B,"Cookie Cutter, Set Of 5",3.25,6.5,0,0,0,0,11,3/7/2019,3/7/2019,2/26/2011,0.75,ACCESSORIES,BAKING,NONE,
FCA2527M,"Dishes, Medium, 12Pc",16,32,0,0,0,0,0,5/15/2018,5/15/2018,3/14/2013,2,ACCESSORIES,PLATES,NONE,
FCA2527SM,".Dishes, Small, 12Pc",16,32,0,0,0,0,2,2/13/2019,11/27/2018,3/14/2013,2,ACCESSORIES,PLATES,NONE,
FCA2535,".Ladies Hat, Black & White",6.5,13,0,0,0,0,0,4/19/2019,4/19/2019,2/26/2011,1,ACCESSORIES,HATS,NONE,
FCA2538BG,"Ladies Hat, Beige, Large",10,20,0,0,0,0,0,5/27/2015,5/27/2015,2/26/2011,0.5,ACCESSORIES,HATS,NONE,
FCA2538PK,".Ladies Hat, Pink, Large",10,20,0,0,0,0,9,3/4/2019,3/4/2019,2/26/2011,0.5,ACCESSORIES,HATS,NONE,
FCA2539,".Ladies Hat, Black & White Fish Net",6.5,13,0,0,0,0,5,4/8/2019,4/8/2019,2/26/2011,1,ACCESSORIES,HATS,NONE,
FCA2568RD,"Hat, Checkered Red",5.5,11,0,0,0,0,10,5/4/2018,5/4/2018,2/26/2011,1,ACCESSORIES,HATS,NONE,
FCA2573NV,"Mens Hat, Checkered Navy",5.5,11,0,0,0,0,8,4/15/2019,4/15/2019,2/26/2011,1,ACCESSORIES,HATS,NONE,
FCA2573RD,"Mens Hat, Checkered Red",5.5,11,0,0,0,0,12,11/29/2018,11/29/2018,2/26/2011,1,ACCESSORIES,HATS,NONE,
FCA2612BG,"Tray, Rectangular, Beige",2.5,5,0,0,0,0,12,10/30/2018,10/30/2018,10/18/2010,0.12,ACCESSORIES,SERVING TRAY,NONE,
FCA2624YW,Babygift Set Of 3/Yellow,6.5,13,0,0,0,0,0,3/1/2016,3/1/2016,10/18/2010,0.32,ACCESSORIES,BABY,NONE,
FCA2634BL,Blue Bib,4,8,0,0,0,0,2,6/1/2016,6/1/2016,2/26/2011,1,ACCESSORIES,BABY,NONE,
FCA2715BL,"Lace Hanger, Blue, 2Pc",5,10,0,0,0,0,7,4/6/2018,4/6/2018,1/20/2015,-1.75,ACCESSORIES,BED AND BATH,NONE,
FCA2715WH,"Lace Hanger, White, 2Pc",5,10,0,0,0,0,7,4/9/2019,4/9/2019,1/20/2015,-1.75,ACCESSORIES,BED AND BATH,NONE,
FCA2738,.Toy/Teddy Bear,4.5,9,0,0,0,0,1,4/2/2019,4/2/2019,10/18/2010,0.22,ACCESSORIES,TOYS,NONE,
FCA2743BL,"Tissue Box, Blue, 2Pc",3,6,0,0,0,0,0,10/26/2016,10/26/2016,2/26/2011,1,ACCESSORIES,BED AND BATH,NONE,
FCA2749,"Purse, Red",6.5,13,0,0,0,0,0,10/2/2016,8/24/2016,10/18/2010,0.32,ACCESSORIES,LUGGAGE & BAGS,NONE,
